customer_id,name,email,city,registration_date,days_since_registration,customer_segment,total_orders,total_spent,avg_order_value,max_order_value,first_order_date,last_order_date,suspicious_orders,clv_score,value_segment
613,Customer 613,customer613@email.com,Surabaya,2024-09-04,311,Established,11.0,2210.26,200.93,461.18,2024-01-08 06:00:00,2024-07-19 04:00:00,2.0,1379.25,VIP
614,Customer 614,customer614@email.com,Surabaya,2024-09-05,310,Established,3.0,204.13,68.04,80.5,2024-04-29 17:00:00,2024-06-27 22:00:00,0.0,138.28,Medium Value
615,Customer 615,customer615@email.com,Yogyakarta,2024-09-06,309,Established,3.0,717.74,239.25,305.71,2024-01-01 08:00:00,2024-05-20 05:00:00,0.0,463.57,High Value
616,Customer 616,customer616@email.com,Yogyakarta,2024-09-07,308,Established,5.0,1197.39,239.48,350.53,2024-03-01 02:00:00,2024-03-21 02:00:00,0.0,757.38,VIP
617,Customer 617,customer617@email.com,Medan,2024-09-08,307,Established,4.0,1116.11,279.03,499.74,2024-01-31 14:00:00,2024-05-28 02:00:00,1.0,709.57,VIP
618,Customer 618,customer618@email.com,Medan,2024-09-09,306,Established,4.0,839.74,209.94,474.91,2024-05-12 01:00:00,2024-07-05 18:00:00,1.0,536.84,High Value
619,Customer 619,customer619@email.com,Yogyakarta,2024-09-10,305,Established,4.0,1305.21,326.3,475.75,2024-05-02 20:00:00,2024-06-20 14:00:00,1.0,827.76,VIP
620,Customer 620,customer620@email.com,Jakarta,2024-09-11,304,Established,7.0,1796.97,256.71,448.72,2024-01-10 09:00:00,2024-07-20 12:00:00,1.0,1124.85,VIP
621,Customer 621,customer621@email.com,Medan,2024-09-12,303,Established,3.0,665.92,221.97,410.23,2024-05-09 14:00:00,2024-07-04 12:00:00,1.0,430.75,High Value
622,Customer 622,customer622@email.com,Bandung,2024-09-13,302,Established,4.0,1155.9,288.98,392.11,2024-03-06 20:00:00,2024-06-30 05:00:00,0.0,734.44,VIP
623,Customer 623,customer623@email.com,Surabaya,2024-09-14,301,Established,8.0,2266.85,283.36,453.9,2024-02-21 07:00:00,2024-06-04 09:00:00,1.0,1412.45,VIP
624,Customer 624,customer624@email.com,Medan,2024-09-15,300,Established,5.0,840.31,168.06,276.8,2024-01-16 04:00:00,2024-05-23 08:00:00,0.0,535.99,High Value
625,Customer 625,customer625@email.com,Bandung,2024-09-16,299,Established,6.0,1737.01,289.5,470.94,2024-01-12 15:00:00,2024-07-14 12:00:00,3.0,1089.16,VIP
626,Customer 626,customer626@email.com,Bandung,2024-09-17,298,Established,4.0,896.72,224.18,430.79,2024-01-22 00:00:00,2024-06-20 02:00:00,1.0,572.45,High Value
627,Customer 627,customer627@email.com,Jakarta,2024-09-18,297,Established,2.0,688.74,344.37,369.73,2024-03-04 09:00:00,2024-05-12 19:00:00,0.0,453.68,High Value
628,Customer 628,customer628@email.com,Yogyakarta,2024-09-19,296,Established,6.0,1922.31,320.38,468.41,2024-01-11 03:00:00,2024-07-14 05:00:00,3.0,1203.42,VIP
629,Customer 629,customer629@email.com,Medan,2024-09-20,295,Established,7.0,1812.23,258.89,413.15,2024-03-17 17:00:00,2024-07-10 02:00:00,1.0,1134.23,VIP
630,Customer 630,customer630@email.com,Bandung,2024-09-21,294,Established,5.0,1063.89,212.78,429.72,2024-03-09 15:00:00,2024-06-09 03:00:00,1.0,674.61,VIP
631,Customer 631,customer631@email.com,Bandung,2024-09-22,293,Established,4.0,723.65,180.91,382.6,2024-02-21 21:00:00,2024-05-30 09:00:00,0.0,464.28,High Value
632,Customer 632,customer632@email.com,Surabaya,2024-09-23,292,Established,4.0,1016.61,254.15,448.03,2024-03-15 19:00:00,2024-06-30 08:00:00,2.0,647.38,VIP
633,Customer 633,customer633@email.com,Jakarta,2024-09-24,291,Established,6.0,1980.81,330.14,472.17,2024-01-11 02:00:00,2024-06-28 19:00:00,1.0,1239.5,VIP
634,Customer 634,customer634@email.com,Yogyakarta,2024-09-25,290,Established,6.0,1324.57,220.76,385.42,2024-01-26 16:00:00,2024-07-11 20:00:00,0.0,834.82,VIP
635,Customer 635,customer635@email.com,Bandung,2024-09-26,289,Established,3.0,119.04,39.68,60.39,2024-03-03 08:00:00,2024-04-15 10:00:00,0.0,84.39,Medium Value
636,Customer 636,customer636@email.com,Bandung,2024-09-27,288,Established,2.0,423.92,211.96,256.29,2024-01-25 18:00:00,2024-06-28 17:00:00,0.0,281.55,Medium Value
637,Customer 637,customer637@email.com,Bandung,2024-09-28,287,Established,7.0,1547.78,221.11,456.31,2024-03-01 06:00:00,2024-07-18 02:00:00,1.0,971.78,VIP
638,Customer 638,customer638@email.com,Surabaya,2024-09-29,286,Established,7.0,1412.39,201.77,348.53,2024-01-13 06:00:00,2024-07-16 10:00:00,0.0,888.61,VIP
639,Customer 639,customer639@email.com,Yogyakarta,2024-09-30,285,Established,4.0,1284.79,321.2,472.92,2024-01-22 06:00:00,2024-07-08 11:00:00,2.0,814.99,VIP
640,Customer 640,customer640@email.com,Jakarta,2024-10-01,284,Established,6.0,1196.36,199.39,398.37,2024-01-10 15:00:00,2024-06-25 14:00:00,0.0,755.75,VIP
641,Customer 641,customer641@email.com,Yogyakarta,2024-10-02,283,Established,5.0,668.39,133.68,217.09,2024-01-15 13:00:00,2024-06-10 08:00:00,0.0,429.4,High Value
642,Customer 642,customer642@email.com,Medan,2024-10-03,282,Established,5.0,719.59,143.92,208.68,2024-01-12 21:00:00,2024-05-19 03:00:00,0.0,461.15,High Value
643,Customer 643,customer643@email.com,Yogyakarta,2024-10-04,281,Established,4.0,1105.79,276.45,386.84,2024-01-08 09:00:00,2024-04-20 13:00:00,0.0,703.12,VIP
644,Customer 644,customer644@email.com,Jakarta,2024-10-05,280,Established,3.0,719.58,239.86,419.14,2024-03-11 09:00:00,2024-05-04 09:00:00,1.0,464.73,High Value
645,Customer 645,customer645@email.com,Medan,2024-10-06,279,Established,6.0,1865.86,310.98,483.22,2024-02-13 01:00:00,2024-06-22 08:00:00,2.0,1168.61,VIP
646,Customer 646,customer646@email.com,Yogyakarta,2024-10-07,278,Established,8.0,2035.51,254.44,494.33,2024-01-10 06:00:00,2024-07-16 01:00:00,3.0,1270.75,VIP
647,Customer 647,customer647@email.com,Bandung,2024-10-08,277,Established,3.0,1095.98,365.33,469.37,2024-01-03 12:00:00,2024-07-24 08:00:00,2.0,703.12,VIP
648,Customer 648,customer648@email.com,Jakarta,2024-10-09,276,Established,11.0,3471.91,315.63,492.94,2024-01-06 18:00:00,2024-07-24 19:00:00,4.0,2147.71,VIP
649,Customer 649,customer649@email.com,Surabaya,2024-10-10,275,Established,3.0,975.36,325.12,463.84,2024-01-11 11:00:00,2024-06-20 23:00:00,1.0,626.73,High Value
650,Customer 650,customer650@email.com,Surabaya,2024-10-11,274,Established,4.0,267.92,66.98,151.68,2024-02-27 07:00:00,2024-06-16 10:00:00,0.0,179.45,Medium Value
651,Customer 651,customer651@email.com,Yogyakarta,2024-10-12,273,Established,2.0,490.84,245.42,256.54,2024-05-26 12:00:00,2024-06-24 13:00:00,0.0,325.05,Medium Value
652,Customer 652,customer652@email.com,Bandung,2024-10-13,272,Established,2.0,158.84,79.42,140.01,2024-01-16 11:00:00,2024-05-28 13:00:00,0.0,109.25,Medium Value
653,Customer 653,customer653@email.com,Surabaya,2024-10-14,271,Established,5.0,1445.97,289.19,471.43,2024-02-05 03:00:00,2024-07-04 23:00:00,2.0,911.5,VIP
654,Customer 654,customer654@email.com,Bandung,2024-10-15,270,Established,6.0,2188.44,364.74,483.23,2024-01-23 15:00:00,2024-06-29 14:00:00,1.0,1367.54,VIP
655,Customer 655,customer655@email.com,Yogyakarta,2024-10-16,269,Established,7.0,2186.1,312.3,488.46,2024-01-09 14:00:00,2024-07-09 01:00:00,2.0,1363.89,VIP
656,Customer 656,customer656@email.com,Medan,2024-10-17,268,Established,6.0,1823.98,304.0,487.92,2024-01-25 15:00:00,2024-07-26 16:00:00,2.0,1142.79,VIP
657,Customer 657,customer657@email.com,Medan,2024-10-18,267,Established,6.0,1748.1,291.35,495.43,2024-01-25 22:00:00,2024-07-26 11:00:00,2.0,1095.99,VIP
658,Customer 658,customer658@email.com,Medan,2024-10-19,266,Established,6.0,1495.76,249.29,459.96,2024-02-04 15:00:00,2024-07-11 12:00:00,1.0,940.38,VIP
659,Customer 659,customer659@email.com,Surabaya,2024-10-20,265,Established,11.0,3657.2,332.47,464.28,2024-01-16 18:00:00,2024-07-19 07:00:00,4.0,2260.57,VIP
660,Customer 660,customer660@email.com,Bandung,2024-10-21,264,Established,7.0,1586.33,226.62,371.19,2024-01-14 17:00:00,2024-06-25 08:00:00,0.0,995.46,VIP
661,Customer 661,customer661@email.com,Bandung,2024-10-22,263,Established,7.0,1542.45,220.35,488.18,2024-03-07 08:00:00,2024-07-19 18:00:00,2.0,968.5,VIP
662,Customer 662,customer662@email.com,Surabaya,2024-10-23,262,Established,9.0,2333.88,259.32,494.75,2024-01-01 20:00:00,2024-06-28 00:00:00,2.0,1453.26,VIP
663,Customer 663,customer663@email.com,Jakarta,2024-10-24,261,Established,6.0,1874.9,312.48,455.69,2024-01-22 04:00:00,2024-05-31 01:00:00,1.0,1174.19,VIP
664,Customer 664,customer664@email.com,Surabaya,2024-10-25,260,Established,14.0,3256.96,232.64,426.3,2024-01-01 18:00:00,2024-07-23 16:00:00,1.0,2019.44,VIP
665,Customer 665,customer665@email.com,Jakarta,2024-10-26,259,Established,6.0,1865.28,310.88,374.24,2024-01-24 04:00:00,2024-07-03 21:00:00,0.0,1168.26,VIP
666,Customer 666,customer666@email.com,Medan,2024-10-27,258,Established,10.0,2007.2,200.72,480.3,2024-02-21 00:00:00,2024-07-20 10:00:00,2.0,1254.39,VIP
667,Customer 667,customer667@email.com,Yogyakarta,2024-10-28,257,Established,4.0,1042.56,260.64,490.82,2024-02-18 08:00:00,2024-07-10 01:00:00,1.0,663.6,VIP
668,Customer 668,customer668@email.com,Surabaya,2024-10-29,256,Established,2.0,540.66,270.33,448.59,2024-02-09 19:00:00,2024-07-12 23:00:00,1.0,357.43,High Value
669,Customer 669,customer669@email.com,Medan,2024-10-30,255,Established,5.0,1301.74,260.35,406.89,2024-03-02 12:00:00,2024-07-13 10:00:00,1.0,822.08,VIP
670,Customer 670,customer670@email.com,Yogyakarta,2024-10-31,254,Established,12.0,2169.88,180.82,446.58,2024-01-19 06:00:00,2024-07-07 23:00:00,1.0,1356.01,VIP
671,Customer 671,customer671@email.com,Jakarta,2024-11-01,253,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
672,Customer 672,customer672@email.com,Medan,2024-11-02,252,Established,10.0,2710.59,271.06,484.36,2024-01-11 22:00:00,2024-07-12 13:00:00,1.0,1683.46,VIP
673,Customer 673,customer673@email.com,Medan,2024-11-03,251,Established,7.0,1585.36,226.48,454.96,2024-01-17 02:00:00,2024-07-08 10:00:00,1.0,994.86,VIP
674,Customer 674,customer674@email.com,Medan,2024-11-04,250,Established,2.0,723.17,361.58,474.97,2024-02-14 10:00:00,2024-07-16 22:00:00,1.0,476.06,High Value
675,Customer 675,customer675@email.com,Bandung,2024-11-05,249,Established,5.0,1599.69,319.94,453.82,2024-01-07 01:00:00,2024-06-23 20:00:00,3.0,1006.81,VIP
676,Customer 676,customer676@email.com,Yogyakarta,2024-11-06,248,Established,11.0,1952.11,177.46,412.08,2024-02-01 04:00:00,2024-07-25 02:00:00,2.0,1222.01,VIP
677,Customer 677,customer677@email.com,Medan,2024-11-07,247,Established,3.0,1300.96,433.65,494.86,2024-01-11 13:00:00,2024-03-17 11:00:00,2.0,832.94,VIP
678,Customer 678,customer678@email.com,Yogyakarta,2024-11-08,246,Established,4.0,917.75,229.44,332.47,2024-03-11 06:00:00,2024-07-10 05:00:00,0.0,585.59,High Value
679,Customer 679,customer679@email.com,Medan,2024-11-09,245,Established,3.0,754.9,251.63,336.22,2024-06-16 02:00:00,2024-07-12 20:00:00,0.0,487.1,High Value
680,Customer 680,customer680@email.com,Yogyakarta,2024-11-10,244,Established,1.0,366.96,366.96,366.96,2024-06-17 14:00:00,2024-06-17 14:00:00,0.0,259.87,Medium Value
681,Customer 681,customer681@email.com,Medan,2024-11-11,243,Established,5.0,1500.89,300.18,491.84,2024-01-18 05:00:00,2024-07-23 15:00:00,1.0,945.55,VIP
682,Customer 682,customer682@email.com,Medan,2024-11-12,242,Established,6.0,1655.6,275.93,421.5,2024-01-02 18:00:00,2024-05-06 10:00:00,2.0,1038.95,VIP
683,Customer 683,customer683@email.com,Yogyakarta,2024-11-13,241,Established,4.0,658.25,164.56,351.94,2024-03-05 17:00:00,2024-07-23 04:00:00,0.0,423.41,High Value
684,Customer 684,customer684@email.com,Surabaya,2024-11-14,240,Established,4.0,1510.08,377.52,495.75,2024-01-07 23:00:00,2024-07-01 08:00:00,1.0,955.8,VIP
685,Customer 685,customer685@email.com,Jakarta,2024-11-15,239,Established,10.0,2588.47,258.85,461.44,2024-01-23 09:00:00,2024-07-26 00:00:00,1.0,1608.97,VIP
686,Customer 686,customer686@email.com,Yogyakarta,2024-11-16,238,Established,5.0,603.69,120.74,308.9,2024-01-21 22:00:00,2024-06-10 15:00:00,0.0,389.29,High Value
687,Customer 687,customer687@email.com,Yogyakarta,2024-11-17,237,Established,7.0,1802.11,257.44,447.72,2024-01-03 01:00:00,2024-07-21 17:00:00,3.0,1128.01,VIP
688,Customer 688,customer688@email.com,Medan,2024-11-18,236,Established,6.0,1737.93,289.65,452.94,2024-01-18 22:00:00,2024-07-14 04:00:00,2.0,1089.72,VIP
689,Customer 689,customer689@email.com,Surabaya,2024-11-19,235,Established,8.0,1827.91,228.49,393.16,2024-02-01 11:00:00,2024-07-08 02:00:00,0.0,1143.6,VIP
690,Customer 690,customer690@email.com,Jakarta,2024-11-20,234,Established,7.0,1898.8,271.26,483.35,2024-01-30 01:00:00,2024-06-12 13:00:00,2.0,1187.41,VIP
691,Customer 691,customer691@email.com,Medan,2024-11-21,233,Established,6.0,2029.94,338.32,455.7,2024-01-09 01:00:00,2024-07-21 10:00:00,2.0,1269.8,VIP
692,Customer 692,customer692@email.com,Yogyakarta,2024-11-22,232,Established,5.0,2021.06,404.21,487.79,2024-01-12 02:00:00,2024-06-23 21:00:00,3.0,1268.06,VIP
693,Customer 693,customer693@email.com,Medan,2024-11-23,231,Established,7.0,2286.68,326.67,468.05,2024-02-04 02:00:00,2024-05-28 19:00:00,3.0,1425.67,VIP
694,Customer 694,customer694@email.com,Medan,2024-11-24,230,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
695,Customer 695,customer695@email.com,Medan,2024-11-25,229,Established,4.0,1068.71,267.18,381.77,2024-02-02 00:00:00,2024-07-20 17:00:00,0.0,679.94,VIP
696,Customer 696,customer696@email.com,Bandung,2024-11-26,228,Established,5.0,911.15,182.23,253.2,2024-02-18 03:00:00,2024-07-23 18:00:00,0.0,579.91,High Value
697,Customer 697,customer697@email.com,Bandung,2024-11-27,227,Established,2.0,554.59,277.29,432.09,2024-01-27 21:00:00,2024-03-27 00:00:00,1.0,366.48,High Value
698,Customer 698,customer698@email.com,Medan,2024-11-28,226,Established,5.0,1114.91,222.98,361.42,2024-01-24 05:00:00,2024-06-05 18:00:00,0.0,706.24,VIP
699,Customer 699,customer699@email.com,Bandung,2024-11-29,225,Established,4.0,1406.19,351.55,490.78,2024-01-09 21:00:00,2024-02-21 02:00:00,2.0,890.87,VIP
700,Customer 700,customer700@email.com,Bandung,2024-11-30,224,Established,8.0,1911.98,239.0,469.65,2024-01-02 20:00:00,2024-05-22 19:00:00,2.0,1195.09,VIP
701,Customer 701,customer701@email.com,Surabaya,2024-12-01,223,Established,6.0,1153.54,192.26,323.83,2024-01-01 06:00:00,2024-07-22 20:00:00,0.0,729.35,VIP
702,Customer 702,customer702@email.com,Bandung,2024-12-02,222,Established,4.0,506.54,126.64,278.0,2024-01-05 17:00:00,2024-06-27 09:00:00,0.0,328.59,High Value
703,Customer 703,customer703@email.com,Bandung,2024-12-03,221,Established,5.0,1201.11,240.22,395.62,2024-01-05 01:00:00,2024-07-25 05:00:00,0.0,759.69,VIP
704,Customer 704,customer704@email.com,Surabaya,2024-12-04,220,Established,11.0,2849.91,259.08,471.23,2024-01-27 08:00:00,2024-07-21 05:00:00,2.0,1768.85,VIP
705,Customer 705,customer705@email.com,Jakarta,2024-12-05,219,Established,3.0,1168.13,389.38,496.33,2024-03-18 21:00:00,2024-04-06 19:00:00,1.0,748.82,VIP
706,Customer 706,customer706@email.com,Surabaya,2024-12-06,218,Established,1.0,15.59,15.59,15.59,2024-01-18 00:00:00,2024-01-18 00:00:00,0.0,13.91,Low Value
707,Customer 707,customer707@email.com,Medan,2024-12-07,217,Established,3.0,819.63,273.21,470.56,2024-03-14 20:00:00,2024-04-22 21:00:00,1.0,528.1,High Value
708,Customer 708,customer708@email.com,Medan,2024-12-08,216,Established,5.0,1479.72,295.94,489.15,2024-05-10 04:00:00,2024-07-16 02:00:00,1.0,932.43,VIP
709,Customer 709,customer709@email.com,Bandung,2024-12-09,215,Established,4.0,923.72,230.93,380.61,2024-02-11 07:00:00,2024-06-18 15:00:00,0.0,589.32,High Value
710,Customer 710,customer710@email.com,Jakarta,2024-12-10,214,Established,8.0,1657.94,207.24,444.33,2024-01-11 08:00:00,2024-06-09 04:00:00,1.0,1039.49,VIP
711,Customer 711,customer711@email.com,Yogyakarta,2024-12-11,213,Established,4.0,693.77,173.44,328.2,2024-01-15 04:00:00,2024-04-30 12:00:00,0.0,445.61,High Value
712,Customer 712,customer712@email.com,Medan,2024-12-12,212,Established,2.0,784.22,392.11,448.95,2024-03-05 00:00:00,2024-05-10 17:00:00,1.0,515.74,High Value
713,Customer 713,customer713@email.com,Medan,2024-12-13,211,Established,3.0,407.0,135.67,176.71,2024-03-20 19:00:00,2024-07-09 18:00:00,0.0,266.77,Medium Value
714,Customer 714,customer714@email.com,Yogyakarta,2024-12-14,210,Established,6.0,1977.76,329.63,413.54,2024-02-06 14:00:00,2024-04-18 10:00:00,1.0,1237.62,VIP
715,Customer 715,customer715@email.com,Jakarta,2024-12-15,209,Established,4.0,754.59,188.65,348.14,2024-02-25 19:00:00,2024-07-21 04:00:00,0.0,483.62,High Value
716,Customer 716,customer716@email.com,Bandung,2024-12-16,208,Established,2.0,553.86,276.93,483.47,2024-04-07 05:00:00,2024-04-15 20:00:00,1.0,366.01,High Value
717,Customer 717,customer717@email.com,Surabaya,2024-12-17,207,Established,2.0,187.49,93.74,118.05,2024-02-13 20:00:00,2024-04-12 12:00:00,0.0,127.87,Medium Value
718,Customer 718,customer718@email.com,Medan,2024-12-18,206,Established,3.0,1334.11,444.7,477.28,2024-02-03 03:00:00,2024-06-28 13:00:00,2.0,853.94,VIP
719,Customer 719,customer719@email.com,Surabaya,2024-12-19,205,Established,2.0,465.15,232.58,259.39,2024-02-20 11:00:00,2024-04-24 09:00:00,0.0,308.35,Medium Value
720,Customer 720,customer720@email.com,Surabaya,2024-12-20,204,Established,4.0,870.53,217.63,436.15,2024-01-05 20:00:00,2024-07-22 22:00:00,1.0,556.08,High Value
721,Customer 721,customer721@email.com,Surabaya,2024-12-21,203,Established,2.0,258.74,129.37,158.36,2024-03-16 00:00:00,2024-04-12 13:00:00,0.0,174.18,Medium Value
722,Customer 722,customer722@email.com,Medan,2024-12-22,202,Established,2.0,201.53,100.76,191.41,2024-03-25 18:00:00,2024-07-03 22:00:00,0.0,136.99,Medium Value
723,Customer 723,customer723@email.com,Jakarta,2024-12-23,201,Established,2.0,355.54,177.77,185.72,2024-03-10 07:00:00,2024-04-18 01:00:00,0.0,237.1,Medium Value
724,Customer 724,customer724@email.com,Yogyakarta,2024-12-24,200,Established,3.0,1148.11,382.7,473.91,2024-02-10 18:00:00,2024-06-24 19:00:00,2.0,736.14,VIP
725,Customer 725,customer725@email.com,Yogyakarta,2024-12-25,199,Established,7.0,1456.02,208.0,378.2,2024-01-05 19:00:00,2024-06-23 04:00:00,0.0,915.41,VIP
726,Customer 726,customer726@email.com,Surabaya,2024-12-26,198,Established,8.0,2107.09,263.39,481.76,2024-01-08 01:00:00,2024-07-23 03:00:00,3.0,1314.59,VIP
727,Customer 727,customer727@email.com,Bandung,2024-12-27,197,Established,11.0,2437.71,221.61,457.39,2024-01-05 15:00:00,2024-07-08 01:00:00,2.0,1517.79,VIP
728,Customer 728,customer728@email.com,Bandung,2024-12-28,196,Established,4.0,1280.33,320.08,479.32,2024-01-07 20:00:00,2024-07-01 17:00:00,2.0,812.21,VIP
729,Customer 729,customer729@email.com,Bandung,2024-12-29,195,Established,4.0,829.27,207.32,315.46,2024-02-01 01:00:00,2024-06-11 21:00:00,0.0,530.29,High Value
730,Customer 730,customer730@email.com,Yogyakarta,2024-12-30,194,Established,5.0,1503.44,300.69,499.29,2024-01-05 03:00:00,2024-07-04 03:00:00,1.0,947.13,VIP
731,Customer 731,customer731@email.com,Jakarta,2024-12-31,193,Established,5.0,1112.72,222.54,468.88,2024-03-18 01:00:00,2024-07-21 13:00:00,1.0,704.89,VIP
732,Customer 732,customer732@email.com,Surabaya,2025-01-01,192,Established,4.0,1026.68,256.67,385.0,2024-02-10 07:00:00,2024-04-19 07:00:00,0.0,653.68,VIP
733,Customer 733,customer733@email.com,Surabaya,2025-01-02,191,Established,3.0,1258.51,419.5,455.32,2024-02-04 12:00:00,2024-05-23 14:00:00,2.0,806.06,VIP
734,Customer 734,customer734@email.com,Jakarta,2025-01-03,190,Established,6.0,1179.35,196.56,394.36,2024-01-09 09:00:00,2024-07-23 21:00:00,0.0,745.27,VIP
735,Customer 735,customer735@email.com,Yogyakarta,2025-01-04,189,Established,5.0,1066.79,213.36,429.94,2024-01-21 17:00:00,2024-06-21 17:00:00,1.0,676.41,VIP
736,Customer 736,customer736@email.com,Surabaya,2025-01-05,188,Established,8.0,1448.13,181.02,367.81,2024-01-13 02:00:00,2024-07-16 14:00:00,0.0,910.98,VIP
737,Customer 737,customer737@email.com,Surabaya,2025-01-06,187,Established,4.0,282.55,70.64,86.7,2024-04-20 19:00:00,2024-07-22 08:00:00,0.0,188.59,Medium Value
738,Customer 738,customer738@email.com,Surabaya,2025-01-07,186,Established,5.0,1092.12,218.42,421.2,2024-02-15 17:00:00,2024-05-13 19:00:00,1.0,692.11,VIP
739,Customer 739,customer739@email.com,Jakarta,2025-01-08,185,Established,8.0,2018.12,252.26,495.85,2024-01-08 05:00:00,2024-06-29 17:00:00,1.0,1260.1,VIP
740,Customer 740,customer740@email.com,Yogyakarta,2025-01-09,184,Established,5.0,985.69,197.14,436.07,2024-02-10 10:00:00,2024-06-07 03:00:00,1.0,626.13,High Value
741,Customer 741,customer741@email.com,Medan,2025-01-10,183,Established,5.0,1378.97,275.79,474.1,2024-01-26 06:00:00,2024-06-05 16:00:00,2.0,869.96,VIP
742,Customer 742,customer742@email.com,Yogyakarta,2025-01-11,182,Established,2.0,298.45,149.22,190.0,2024-05-21 18:00:00,2024-06-04 18:00:00,0.0,199.99,Medium Value
743,Customer 743,customer743@email.com,Medan,2025-01-12,181,Established,4.0,1193.06,298.26,479.39,2024-01-09 04:00:00,2024-06-10 05:00:00,1.0,757.66,VIP
744,Customer 744,customer744@email.com,Yogyakarta,2025-01-13,180,Established,6.0,1854.77,309.13,489.68,2024-03-19 13:00:00,2024-07-24 18:00:00,3.0,1161.77,VIP
745,Customer 745,customer745@email.com,Bandung,2025-01-14,179,Established,4.0,1214.09,303.52,486.51,2024-01-11 05:00:00,2024-05-23 13:00:00,1.0,770.81,VIP
746,Customer 746,customer746@email.com,Jakarta,2025-01-15,178,Established,3.0,506.38,168.79,210.37,2024-03-14 18:00:00,2024-07-26 14:00:00,0.0,329.71,High Value
747,Customer 747,customer747@email.com,Yogyakarta,2025-01-16,177,Established,2.0,648.97,324.48,372.14,2024-02-17 09:00:00,2024-04-03 23:00:00,0.0,427.83,High Value
748,Customer 748,customer748@email.com,Jakarta,2025-01-17,176,Established,6.0,2082.78,347.13,485.86,2024-01-02 12:00:00,2024-07-20 13:00:00,3.0,1302.38,VIP
749,Customer 749,customer749@email.com,Jakarta,2025-01-18,175,Established,7.0,1415.15,202.16,411.64,2024-01-05 21:00:00,2024-07-04 19:00:00,1.0,890.31,VIP
750,Customer 750,customer750@email.com,Yogyakarta,2025-01-19,174,Established,4.0,1269.75,317.44,453.98,2024-01-19 05:00:00,2024-04-17 11:00:00,2.0,805.59,VIP
751,Customer 751,customer751@email.com,Jakarta,2025-01-20,173,Established,7.0,1807.0,258.14,475.14,2024-01-26 18:00:00,2024-07-21 18:00:00,3.0,1131.01,VIP
752,Customer 752,customer752@email.com,Bandung,2025-01-21,172,Established,5.0,1544.33,308.87,407.33,2024-01-14 07:00:00,2024-06-08 02:00:00,2.0,972.48,VIP
753,Customer 753,customer753@email.com,Jakarta,2025-01-22,171,Established,4.0,1230.74,307.68,480.2,2024-03-30 00:00:00,2024-07-04 13:00:00,1.0,781.21,VIP
754,Customer 754,customer754@email.com,Yogyakarta,2025-01-23,170,Established,3.0,722.08,240.69,439.9,2024-01-31 02:00:00,2024-07-21 08:00:00,1.0,466.32,High Value
755,Customer 755,customer755@email.com,Medan,2025-01-24,169,Established,5.0,978.45,195.69,473.11,2024-03-04 10:00:00,2024-07-09 00:00:00,1.0,621.64,High Value
756,Customer 756,customer756@email.com,Surabaya,2025-01-25,168,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
757,Customer 757,customer757@email.com,Surabaya,2025-01-26,167,Established,4.0,1015.53,253.88,483.61,2024-04-25 05:00:00,2024-07-05 14:00:00,2.0,646.71,VIP
758,Customer 758,customer758@email.com,Medan,2025-01-27,166,Established,5.0,1146.19,229.24,403.57,2024-01-28 22:00:00,2024-07-19 19:00:00,1.0,725.64,VIP
759,Customer 759,customer759@email.com,Yogyakarta,2025-01-28,165,Established,8.0,2394.56,299.32,438.99,2024-01-22 21:00:00,2024-06-25 12:00:00,2.0,1490.67,VIP
760,Customer 760,customer760@email.com,Bandung,2025-01-29,164,Established,3.0,437.31,145.77,275.01,2024-06-12 22:00:00,2024-06-23 15:00:00,0.0,285.96,Medium Value
761,Customer 761,customer761@email.com,Bandung,2025-01-30,163,Established,7.0,1691.55,241.65,458.75,2024-02-01 03:00:00,2024-07-21 06:00:00,1.0,1060.09,VIP
762,Customer 762,customer762@email.com,Bandung,2025-01-31,162,Established,6.0,1756.38,292.73,480.33,2024-01-28 20:00:00,2024-07-20 18:00:00,2.0,1101.1,VIP
763,Customer 763,customer763@email.com,Medan,2025-02-01,161,Established,6.0,1742.16,290.36,463.77,2024-02-14 23:00:00,2024-06-28 16:00:00,1.0,1092.33,VIP
764,Customer 764,customer764@email.com,Bandung,2025-02-02,160,Established,9.0,2257.95,250.88,466.46,2024-01-06 04:00:00,2024-07-18 13:00:00,3.0,1406.86,VIP
765,Customer 765,customer765@email.com,Surabaya,2025-02-03,159,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
766,Customer 766,customer766@email.com,Yogyakarta,2025-02-04,158,Established,1.0,92.44,92.44,92.44,2024-06-05 23:00:00,2024-06-05 23:00:00,0.0,67.71,Low Value
767,Customer 767,customer767@email.com,Jakarta,2025-02-05,157,Established,6.0,1638.24,273.04,415.5,2024-01-08 14:00:00,2024-07-01 01:00:00,1.0,1028.25,VIP
768,Customer 768,customer768@email.com,Medan,2025-02-06,156,Established,4.0,1020.8,255.2,488.48,2024-05-16 12:00:00,2024-05-27 13:00:00,1.0,650.0,VIP
769,Customer 769,customer769@email.com,Medan,2025-02-07,155,Established,6.0,1605.71,267.62,468.02,2024-01-08 10:00:00,2024-07-03 15:00:00,2.0,1008.19,VIP
